Solar_Irradiance_kWh_m2,Temperature_C,Wind_Speed_mps,Relative_Humidity_%,Panel_Tilt_deg,Panel_Azimuth_deg,Plane_of_Array_Irradiance,Cell_Temperature_C,Power_Output_W,Efficiency
4.979754162893099,29.558589758243727,2.976447849125762,56.46045019183543,33.082150525348396,144.59058469178015,4.850512258500584,181.13709783638697,0.5244861975126289,0.06758128084979317
3.4134336065661497,42.898546688271594,2.8256457420971643,71.16278565472552,23.620616891835795,155.26497826704187,3.406620631133746,149.35544141120116,0.4930828939909957,0.09046406558682997
6.233817368154783,25.981627160151348,3.2253079220409417,66.32319125304842,16.743561646844178,101.95296362288953,6.2237515837235575,220.47386415151254,0.3909394072412347,0.03925881386847233
3.1687345250434666,38.195584027220335,2.6304730711666413,64.00227594443103,27.559968027014968,268.08291252756703,3.1411909481486537,136.35780115686578,0.5016978662831758,0.09982236330548881
5.313295392507133,38.388504070382204,2.868527404328332,54.91316581094942,26.47254516437143,97.07255012712464,5.2794283733679235,203.3706407381298,0.4356427065445808,0.051573132563111336
2.0604948141803368,27.232058791460027,3.8260471714415063,65.55091672903433,34.72813297771833,207.8832821666146,1.9927932137666247,89.50684672166705,0.42583622060532583,0.1335550284735184
3.0077209266523544,32.84491539592638,2.5632357627617823,58.14400979850365,16.626182185232082,169.6924669871625,3.0025080188975437,126.67329098647461,0.5130456574807211,0.10679520825932133
5.295291853803685,38.14198311564269,1.3934228992613207,66.86708414888678,26.801487566543386,260.8049192739687,5.2580258860793965,202.45529205562383,0.43942112901457875,0.05223218351132514
6.107699869993116,28.104361295062564,4.749583904205421,52.54601962323033,11.300593875736173,134.27995325522312,6.037433559470643,216.77416002852019,0.4049679055935507,0.041922600439603996
5.257052421784956,28.982098199488192,4.381454078690487,57.26146538430688,12.841150967417985,185.77562830884204,5.216070871122418,191.98431292206374,0.49883409470987955,0.05977128753419941
4.826527576417639,27.09159543025678,1.7077373048943814,45.15063311171979,10.097959373777332,176.82411754489553,4.754627770861591,175.67371326968149,0.5440429684967426,0.07151491704513062
4.548344456616067,24.926216346535668,3.6897078052451944,59.474885849906464,34.986517026491825,216.51595992901824,4.393640276814864,162.22747499700017,0.5707951579829277,0.0811962064519132
2.782217014448859,26.753612274669965,2.497025229448657,47.83498704556733,30.056842428686945,102.24184175143569,2.739468233900152,112.36199458404971,0.513263980180082,0.1170993371836841
3.9202336874079373,23.880298666188718,3.2634872153310597,43.2893032475701,29.66807536833852,124.88204340420387,3.864555379296438,144.6476542692024,0.5803244454503381,0.09385367374757277
4.309041843560319,30.17041734129613,3.294224129013494,63.87991721783082,22.743151882204494,128.62166761671295,4.304104171985203,164.67367271583373,0.54703411838621,0.07943494410983243
6.585683339328374,26.15013384470679,2.765592199683678,63.1910966378649,17.501677072636,222.86713587150413,6.579423633566834,231.75712239367036,0.32775921896431476,0.0311348689189589
5.515427434352692,31.16892955895374,2.2162343344136035,71.74310602422858,13.781607111566899,124.04496533881321,5.482976000556397,202.51192957634115,0.457862803729417,0.05219140475577835
2.3554397669558993,22.220521768981865,2.3094589476837406,53.53311645637351,17.11686847116159,193.2285175003758,2.352458272466098,95.73484278354744,0.48581429997171394,0.12907087890435584
5.486125954092192,31.654401161072286,2.0838080845187577,66.12079270255134,19.39928054822848,128.74388769017168,5.485824424510422,203.086414427023,0.4544701104272919,0.051777775713501235
4.422376579375525,34.16764480804462,2.1681777917695553,68.26196358410495,28.90775242450735,245.0924910151161,4.3690379575184854,170.7000809804973,0.5249552315469829,0.07509593095141226
3.984616999541062,20.031321787142723,2.9328217099506446,66.67160711747393,23.49154472257881,259.59338180813495,3.9772207400569646,144.31946991392286,0.5987466023961417,0.09408996687621604
5.917514433261302,31.87028284923786,2.284240010889248,47.61519475796787,11.937090663887068,183.32873548960328,5.859017810495992,214.9645894272376,0.40521431785680495,0.043225491001388804
6.546499283743927,36.13834496236646,3.68205206571262,62.24045223406783,10.450725223972807,153.41559915765208,6.455786372492974,237.8816691027719,0.27605147302196364,0.02672519565867462
6.396920178674298,23.951794906543974,4.487246155335927,65.46210444081991,12.55830448835158,132.13039950314985,6.343040021328181,222.17179557304962,0.3860253100051809,0.03803630343956577
3.7411737151660422,38.362861934188516,2.419946758629957,60.10767700361913,20.262467842434482,98.96058027414787,3.7411344611534987,155.27331384523535,0.5159965034802809,0.08620319963018397
4.5361814362231785,32.095095046830224,3.239404500535377,28.70283512443373,33.32982292622546,138.33001371554917,4.413972163821773,170.03172516626063,0.533752753766998,0.07557714717888435
5.496895147105346,26.474940721207957,3.499685110302934,62.4073443596022,25.93506203023054,207.76244039015722,5.467430289557921,197.332137269893,0.4891894562486175,0.05592085477317959
6.463317690683539,29.72115461171147,3.4720022709192744,93.18796559095864,30.045647496887877,186.05104763565794,6.364229182048693,228.60331655073315,0.3401615540253308,0.03340560880286973
4.281238643232065,32.791634562608614,3.0759552679160875,54.59941096864526,21.659364862613714,259.92743009056693,4.279443299542818,166.52423767332166,0.5347766871379617,0.07810253746856448
4.721511535004274,30.380026957062057,3.7426824183597223,49.07884353217018,19.04165207987607,161.32990724850612,4.720851081758843,177.9066232620259,0.5280346052410567,0.0699072219962276
3.3404975389909577,32.693779962231844,3.4822489526806573,65.60022839567097,12.710009317915567,214.895401619111,3.313495044952144,136.24050011698634,0.5296653104283686,0.099906821071087
3.205690063878994,25.39663203460317,1.7623375776727022,64.68567315699858,31.898325554655123,178.07809454552185,3.1368158478483896,123.42212727986535,0.5477435980780774,0.10913604661350695
6.218788733591297,30.84680412018039,3.8691560643892733,77.89102748124621,29.579000725697572,182.2637188663581,6.132080738586696,222.47432720101463,0.3710495997526641,0.03781848056069688
7.0343600428562345,22.9314275154751,3.8872908372667423,41.13197766136668,14.202952439943129,138.19937662874116,6.998385727103165,241.630981487449,0.2690257108443013,0.024025691183390915
4.891984817629499,29.4438696932565,2.2367138958214183,70.97070378862489,22.80651409690651,171.89113983155994,4.886117258703184,182.135034027731,0.5227189781368176,0.06686276694738806
6.5052993468380365,25.480461792676053,3.037937835447602,68.85633091877196,22.18437019803112,174.74129946228732,6.500572278214112,228.62334548686704,0.3472989634764122,0.03339118803904723
5.542454037571451,26.322350287051165,3.6833289928110693,57.867801945891806,25.627288817163215,217.1956539148081,5.515743900430641,198.6893471755087,0.4848883405684626,0.05494366380785705
4.032320368092313,36.18046587605219,2.7906861804206384,65.08030976882534,33.654672349781535,259.31519985350053,3.9183516013899053,158.62895341948672,0.5252920435862478,0.0837871401734306
5.5420934082626205,35.45655060297135,4.072978047766012,75.44186222397536,24.49428604406199,149.27782994685077,5.525052320595984,208.11443562159587,0.42571727157113143,0.04815760090481015
7.307054849698954,33.045690604535885,5.363872494619361,73.08473070042676,23.505431669465466,97.59608434463372,7.293383397597592,260.96392177946063,0.11793081583994457,0.010105975452765772
4.946260941335073,24.538436176637106,2.214013967365018,42.85471031889407,11.258073323366599,179.33312259011515,4.888799910257146,177.3134333721729,0.5501607300442942,0.07033431898026858
7.346965483721009,28.41795775152599,1.6189553968462251,72.30237280133227,11.572686900450599,188.00303978685037,7.267637228331165,255.5316211368749,0.16299546048104094,0.014017231576000568
1.0703823438653837,36.06548849989592,3.303818595604876,59.029670924512224,14.683669783169723,120.31929920374475,1.0657779129348217,69.37104827910909,0.2524663238446844,0.14805275841703766
6.232853756562836,30.708584568199523,3.7215625051261436,61.09311147023273,10.811769292293707,226.883629129692,6.152880545448921,222.9861016134783,0.36868066960364515,0.037450003034182784
5.130570602357257,41.59664769990847,2.769133626155231,61.097954865025415,28.583822389250308,267.28723951946847,5.073100840633323,200.1310489696998,0.437550034647342,0.05390563810070553
4.551488974301199,31.96658919697186,4.453260663321034,57.7463551680261,28.083257599849077,260.239449061523,4.506268967329628,172.78749442602273,0.5306077923160555,0.07359299380623394
5.137641164803253,30.960245582450156,1.6613942002767512,77.87561245660598,13.401405860791073,125.4790869882574,5.103607300189136,190.44797371336068,0.4971114300698222,0.0608774514711815
2.0186466280986606,28.454417678987493,3.692918623031611,58.74423060226182,30.901972519882023,247.56538318213694,1.9822145017879105,90.39862085985969,0.4215392994604428,0.1329129510729267
4.670492168243732,30.66770452391141,2.3941391792411064,43.20680807425247,13.8696508711528,216.80885455410325,4.6437840400041726,175.78595577404178,0.5307593415791304,0.07143410222848014
5.53566885726762,29.23765081809728,4.7193779062072965,54.09705216045407,17.52938967493397,171.69238148524408,5.530523256909231,202.06650259651076,0.46467118494458065,0.05251211219616055
7.216841067112274,33.54054338344295,4.992515353168118,62.68042075215713,16.224422479034125,187.30997897845123,7.201177830636649,258.57735059083825,0.1362383065101008,0.011824306548348838
4.222594672589529,34.783511583972924,2.233343412216652,78.43822176445576,19.307677464326197,242.92803149684246,4.222286413573509,166.7299620081451,0.5266334711924313,0.07795441581500598
3.7872595956602186,26.070052697460252,2.45044286409142,69.0464202742325,16.366594147249046,176.42428913490716,3.779647011779614,144.18402181557317,0.5695928306355409,0.0941874887180047
4.247364434623195,23.34383523221111,3.859587886979802,47.24197081879434,22.2237731609613,157.17732643892282,4.244165755205248,155.97401508237513,0.5819512425603377,0.08569869652061603
6.373103176553111,20.818973134483517,2.6128693502104854,95.0,20.185197033867134,178.78454874467747,6.37306988428647,219.9774070184357,0.40396358048965564,0.039616263061602645
5.493126664489527,32.53995663456272,2.954588782067762,63.97162966466969,34.664237269483166,194.24336472630884,5.314193305574705,198.60849743377224,0.467665011694357,0.05500187537893697
4.205359694349442,24.483166969130632,3.02538842054241,79.13086106998523,11.398158753205642,124.0339776801028,4.158056021632151,154.42241764513534,0.5775763304269343,0.08681584624615843
5.769901149670034,19.235547035237587,1.0803268438023437,57.72428349634156,13.55453440968379,252.16339144805832,5.733430487246523,198.40524976169144,0.5059015789586125,0.05514821415988743
5.14561632402206,31.942893022654822,2.986162253905763,68.00038867058174,11.320647347715063,211.3536507893305,5.086690432206,190.90196902909233,0.4928033082321561,0.060550574859224084
6.452967485799334,42.46499758716395,2.310272225935826,72.59202756777607,25.646029874559396,203.98840512074798,6.421662097339727,243.1419381290304,0.23567812809005884,0.022937802314634576
3.9469203591839714,29.969645442300532,2.506877177600228,78.27292067631384,11.362731935342989,107.90932071251487,3.9021579665919557,151.91208189829916,0.5533153922439591,0.088623286838629
4.508506780103348,34.19245387225821,4.443632003468814,75.86052458067337,30.910993434403082,198.75130887106653,4.4270038546126935,172.53632432890487,0.5225553644010889,0.07377383606787169
4.411837770301764,30.409146792737825,1.7434931057207437,73.08295500109466,22.798465767048196,111.77291920292862,4.406576411347747,168.11465964735493,0.5425901792834013,0.07695743413876495
2.804727577801822,29.505551734044285,3.813205186747977,55.27369903208837,23.175190614538344,104.16558153517182,2.8004218766928535,117.01873538069596,0.509661146358722,0.11374648513988339
5.444180415596864,34.59538241493884,2.7210370696681916,51.42380937065908,24.039862692804853,184.9159612156308,5.430653134173355,204.30329285785615,0.44228654693823666,0.050901623284205756
5.391582908269834,28.548627279056742,2.7202398315041654,64.98911265486296,14.270342657655268,162.5013961283691,5.364646705333062,196.19383682071492,0.4870278416559644,0.056740430878627714
5.0076701849636915,31.336961570359513,3.7903718960517114,73.99692108511604,14.94225757786219,195.98584862812018,4.98817210529242,187.21733986074761,0.504432019163501,0.06320350738108986
4.64811929993728,31.608489030980067,3.3400512945688905,56.6591894883509,17.970433071825116,106.05999025030295,4.645203462224001,176.7710972254801,0.5256498116259817,0.07072480048181705
2.8769438869243786,26.659547731784755,3.570612997219531,75.9775794857158,24.837410395546286,167.5769513125065,2.8666962435306154,116.24380534211649,0.5242818664661413,0.11430443523290813
4.369032015851961,34.960211747682614,3.9681846605328612,81.78925118229269,15.252944398505363,121.46160870812844,4.3540451728334935,171.0241233987293,0.5215284444751415,0.07486262040678436
4.485928225209846,29.125201216522957,2.668691616816677,46.2551862138987,12.908293178331531,267.678015466341,4.45161005772261,168.23801552035454,0.5475026579236013,0.07686861803309528
3.796584096167572,26.221274202535778,2.3877632654922496,47.4461894430558,34.252922160460805,191.0070382383314,3.6797189896605524,141.21249262942803,0.5671300970313732,0.09632698894567981
4.758071432500986,32.68254921785202,1.914849473442202,57.894374116419954,10.549545370240573,213.7386349693561,4.6934946698508115,179.3542576506899,0.5171475247607934,0.06886492532124072
5.606076285221808,25.507660091044812,2.174589470021045,64.61419002283795,30.06743513340054,148.5752905228694,5.519757808221417,198.0000915979641,0.48962401417091134,0.0554399277720247
7.829278851815795,30.140905786845643,5.949094425308726,52.131494793494234,29.70087873937555,107.05300466028194,7.717327092120504,271.30737741561137,0.0328287471108231,0.0026586880454417343
5.261866719247759,29.95440501677898,4.244679580736786,80.28304018300716,17.4303528461274,265.6567553010366,5.25657570693243,194.22239585841743,0.4891548575172643,0.05815986806680696
5.386325586084147,35.42947782915789,1.6489256337919787,66.36100292277676,13.390665400182835,141.52662636897298,5.350528211205662,202.6334844293348,0.4460533437398377,0.05210388512457739
4.888331126350749,32.373491164399766,1.6775420432564299,60.59170572361109,13.640716167635585,166.28547333124334,4.85825264580223,184.19388634571942,0.5082152162871474,0.06538039342008553
2.1218431770514377,29.87486520627428,3.4818660617184913,38.46135714197209,27.435790430929814,206.9755059064635,2.1039995694126814,95.62485175042058,0.43477083035187963,0.12915006837524412
4.960229186826175,34.08883149600143,3.547264797377967,40.262762753587396,26.070164777154343,94.44551358350003,4.932417893343231,188.2268906629774,0.49305742520251267,0.06247663080607355
5.09034531491154,36.951037745086566,3.5488838353173646,64.2151387542271,29.568641856284668,235.84664349311166,5.0195241672393855,193.8111679713174,0.4694737587585539,0.05845595178207912
8.0,32.78905153175931,2.7450442064463023,28.011065607677455,33.43702930997762,186.58407420515164,7.781007201969048,275.9455265932921,-0.00847543591533168,-0.0006807790924875227
4.711458552828316,30.051763099216902,2.8745457399971,75.18956114466107,27.2981840816648,140.07909367238798,4.673288526467732,176.09202955133352,0.5324837569620049,0.07121372919900118
5.452321013500419,23.4408188382492,3.3278795241593575,57.627692334415194,13.896288413786086,101.08943735264447,5.421412123676773,192.85994770314835,0.5130029668165582,0.05914083083576428
4.947932345442135,24.674431684623137,3.0858930062933303,95.0,16.086065419135267,119.24971478539946,4.936392321020222,178.93669171650507,0.546285516298494,0.06916557320701594
3.246982943570702,28.47387647822666,0.7806996272524649,94.61874375924165,31.054843271827863,251.10609459361865,3.1867322275624823,128.05925858955425,0.5394364372161704,0.10579731306595176
6.71423422177253,26.952438989203586,2.7702003694248063,57.27826396128725,15.232651895855215,213.4843603084604,6.691005549771854,236.04636241957402,0.30025613403006524,0.02804661643810088
6.127899549030161,29.06514348507277,2.148593565739686,58.40494496203028,11.813057923862036,134.98230989464017,6.065448352990463,218.61040451602474,0.39401646227029574,0.040600504564877744
6.18654792056457,30.283249624485535,3.175211418908512,74.93372271003045,27.582001351056263,101.80813769010531,6.1324591659182595,221.92259855943115,0.3749702365063751,0.03821572514238899
3.635918817807892,32.64846377178365,5.98525900260341,85.54758914877057,20.06315888725355,214.31075622959452,3.635916608746359,146.27085779510736,0.5391917869506521,0.0926849664553355
7.104191466404149,29.647506109704544,3.3674816654743043,35.42956413845975,33.00100131364759,193.03339067419773,6.922083569643762,245.96261766107213,0.23155106364720748,0.020906913396327522
2.8972234058115784,32.43250821913101,2.686470313827602,33.204368019679706,26.25637677734154,162.8135144024823,2.8799681679759215,122.43151346837855,0.5061800271137274,0.1098492864636831
5.880285640700405,30.3223720740506,3.921801501977252,50.66947791668428,12.26047444479152,155.45006085421147,5.826719375093987,212.4073525457377,0.4201456799925244,0.04506670133301276
8.0,20.12266716823064,3.4826878872092126,68.74106374760797,33.69641418134152,129.0265696672395,7.7725115236358375,263.01365228185057,0.10732495768199726,0.008630169663101941
3.514195512303967,25.303323030906228,3.420094490451841,67.45310385761395,16.463931591006148,210.53002617675315,3.5075050808738126,134.91285680821287,0.5660425342198548,0.10086272512542474
4.150553405595842,29.279562221391924,3.606850593215671,76.04657182475775,18.430312260157145,264.7202450028967,4.148995898210446,158.93568404046835,0.5547460272130921,0.08356629490253163
5.1494770476314615,23.95152628579446,5.056543564829541,42.00453707452038,20.05651034208855,121.62874425062866,5.149474543000737,184.8726057545675,0.5346532480825104,0.06489171598069957
4.244786518825701,32.999643649981024,1.8691115646740843,25.257842055466853,11.280607410107832,197.4809916027906,4.195727966438375,164.11614260118023,0.5359547537450413,0.07983636543464222
2.6740048534008007,37.65375416171849,3.4736320768114544,72.87021292953219,22.412885555765122,166.35331003427572,2.671634046447375,121.14231811319897,0.4735312372641569,0.11077750504329302
5.102844462209041,36.09380925848659,2.0736188700184615,47.57705590552148,13.082962276882306,170.4039699140397,5.065703784475327,194.39705252334056,0.4703738757953815,0.058034115023020534
3.4065444294108427,28.93278564534896,3.5555126463422484,29.722682034170433,20.024258167208792,135.74651042300658,3.4065441240911887,135.3872895231986,0.5478875810187174,0.1005211331006449
5.710388645952772,37.45363068424976,2.0813134885139055,62.175956189390725,18.76774469980211,238.52427761905543,5.709068034509845,215.86200676268243,0.38894149649229603,0.04257935046949593
3.620863648649295,30.743337286010558,2.5826331863949155,71.89763532328016,29.321002085662585,177.3460087465034,3.5730552616551443,142.40131421273384,0.5457973615957423,0.09547103706700645
7.324901607526309,28.314570144409803,2.704910085762094,58.16914301818084,30.079262790818277,187.81305339568752,7.2118533715970905,253.68498800681888,0.1770862937571713,0.015346807305091846
3.825120061495644,26.9329866822953,3.975816719344709,53.13227420726266,13.8353220597272,144.85696430351862,3.803000750743128,145.77676014301807,0.566134362074375,0.09304071740635202
4.516907725691486,28.487651567559357,3.918454443942414,57.6095665178114,19.163779684480655,122.72552382005095,4.516426665214378,169.62598485550868,0.5482529416158155,0.0758692804049592
6.220275826054505,28.059115907293858,1.7542826235536155,54.44125856398826,19.333829025795794,105.46386987650769,6.219855389079954,222.42959681604242,0.3766813119934209,0.037850686489036424
3.153703525349067,30.85208111187744,3.0549341109998487,39.779293320897494,13.785261098402126,218.54144536648485,3.1351696798534343,128.82613360729727,0.5279384147343535,0.10524516282199102
5.341189901906194,30.802869905249324,2.2904201452508275,49.279789845143526,29.961337626279764,125.32217070381401,5.260669883700817,195.19880377089981,0.4836185276379569,0.05745685445872375
6.960714131423642,30.015230100767074,1.7414950893246655,67.81919857520722,27.68070820838558,214.21356375398358,6.898264395898313,245.58599247258937,0.2337472521988091,0.02117808350094835
2.5887751481581587,32.18469084873175,2.7829829495756297,64.82517812064751,14.759544657425868,160.2677602884517,2.577954473488732,112.74576814525462,0.48186319432598645,0.11682301861281152
5.276950787798456,35.95323137393171,2.69151721154418,62.520897089502306,19.168047714844974,164.83946417813726,5.276394503257763,200.8405596007368,0.45077122216782034,0.05339479076274451
5.389824191372635,34.74777067720662,5.426716486345523,45.07277277219931,12.645125621412856,174.4519492966989,5.3454782972337584,201.79396746576157,0.45080208937539074,0.052708337261927043
6.172734307665966,22.575510157750482,3.432959825360696,57.27745256796499,25.7051649273261,156.1875314629578,6.14215836419116,214.51795903872423,0.4279567953872475,0.04354706506095381
3.144573933682877,17.230394325490224,1.6223824992457627,27.34402430335718,13.034298113715492,108.11159590006622,3.1213636027324245,114.7730069108785,0.5761459634729974,0.11536341192460534
3.0193150803735858,34.67159955619637,2.435225995829058,62.67714995828084,34.648354215622945,145.73372580051225,2.9211755480449164,125.95833543260001,0.5015541498326798,0.10730997552902635
5.782912348425347,23.165606507922895,4.021383295429398,81.4328656172035,29.517051867196557,209.4721849249089,5.703318874844643,201.394321346818,0.4836057481249255,0.05299608282269856
5.445477009849779,28.87617299053658,5.088442772869925,37.88801801936842,19.755963739599878,209.84119226439677,5.445427616471111,199.0457860052588,0.476470856994417,0.054687027799499556
5.375739275518815,24.149434869703203,1.4140166877620417,51.21108490023367,24.46409830698386,141.520375303199,5.359430899067216,191.63165046555372,0.5147215585910178,0.06002520466485047
5.519672314245463,20.9900978120999,1.120075614860955,64.93660168065195,32.78354540541022,172.81847278038384,5.382855864899062,189.20434359019558,0.5320231514362143,0.061772865442650725
3.979962917632264,32.70731364102394,4.870965175371782,78.79263951641225,23.852482009895652,124.82050104214875,3.970969570091298,156.800112706377,0.54071211528714,0.08510390545670984
5.348380545741505,33.79577580151324,3.3896141773709036,53.276630755497756,14.36246215994888,127.86697467537044,5.3225117880039665,200.12426917663717,0.4591030578540602,0.05391051986233739
5.439608709948022,27.1174479963664,2.1317072681236335,49.616245061011554,19.46758388952898,94.14847591318933,5.439373859360099,197.0978811013695,0.48814703899312095,0.0560895191621638
3.928472872960448,17.04478853927545,3.534629086122435,30.466152863758754,31.078621625743637,251.41437898339402,3.85526354197853,137.52177422610453,0.6105770399715751,0.09898430651026244
7.798661766717135,27.268777758737585,0.5,61.551571939621596,26.105325399740448,127.92719971348312,7.75442824883051,269.594660534691,0.04828644523504567,0.0038918441013433133
5.710749381367681,31.959020027012734,3.003375506597161,90.63114060215617,26.268109608345007,130.9560978485634,5.676609829230554,209.35307719046753,0.4292950663057898,0.04726577921885731
3.213044754196027,22.605442156129357,3.3278211728430853,64.16037692947013,31.67053714221223,140.32825787612373,3.146621348964572,120.93735931127223,0.5584628669978982,0.11092507926330783
5.984830412950744,30.91679959889578,3.9242701395378297,59.6658153122443,32.34932643656262,112.93345290517722,5.846352285681751,213.6153085264505,0.41342576406019793,0.044196973136110665
3.537977494659018,29.923450754135022,1.9861040477074623,64.83123466150478,32.994814294485906,205.0673189726453,3.447371379031671,137.65380634887475,0.5454528042376288,0.09888924150043252
6.1806269056136784,32.89645749800544,3.085687161403359,59.833619940770966,12.371229831328902,103.52573157196558,6.125922206784592,224.33152646002395,0.3575705785832642,0.036481297226761814
6.737893368511106,30.597901842070765,2.0745753739404127,47.80478441609805,23.60315004907752,114.15643673874305,6.7245744047398945,240.74085199019248,0.26539567468985925,0.024666584274482838
3.7689765224724345,25.13465529559222,3.255383755674317,72.34919873516557,28.512738030457964,206.0562107862167,3.727453624632616,141.61758106536146,0.5727476516200525,0.09603532553023679
6.445064193866482,35.982857508322454,2.1046536776369758,63.38642284667632,28.923171128175344,151.1389116866597,6.367060988049336,234.9535133848642,0.29373514287629304,0.028833467532562516
5.619171390404747,29.20735213486515,2.5918991608397794,60.26419877900486,25.167905049250095,217.43060880621402,5.596329522460474,204.09264971175494,0.45713767423973983,0.0510532865058879
